Data,t,tx,tn,tng,RH,VA,ch,sw,sw>=10m,sw>=15m,mslp,ppp,RRR,Opad d,Opad n,śnieg,śn rów,Usłone,op d,op ś,d z ś,mg,rosa,szron,burza
2/7/2023,-7.2,-3.1,-13.9,-15.9,87.6,3.2,6.3,1.6,0,0,1043.3,1011.4,0,0,0,5,0.8,NaN,NaN,3.8,NaN,NaN,NaN,NaN,NaN
2/6/2023,-5.6,-2.2,-7.8,-10.9,75.6,3.1,4.8,1.5,0,0,1041.3,1009.7,0,0,0,6,1,NaN,NaN,1.2,NaN,NaN,NaN,NaN,NaN
2/5/2023,-5.1,-2,-9.6,-12.5,80,3.4,6.5,2.9,0,0,1038.2,1006.7,0,0,0,7,1,NaN,NaN,8.2,NaN,NaN,NaN,NaN,NaN
2/4/2023,-0.5,2.7,-2.4,-2.5,81,4.8,6.6,5.4,0.2,0,1023.6,993.1,1.7,0.2,1.5,3,0,NaN,3.4,8.2,1,NaN,NaN,NaN,NaN
2/3/2023,0.2,2.9,-2,-3,87.5,5.4,7.5,4.3,0.3,0,1016.7,986.5,13.9,8.8,5.1,NaN,0,NaN,6,6.6,0.9,NaN,NaN,NaN,NaN
2/2/2023,1.8,3.5,0.6,0.2,85.5,6,7.5,6.6,1.4,0,1013,983,3.4,3,0.4,NaN,0,NaN,0.5,2.9,8.3,NaN,NaN,NaN,NaN
2/1/2023,2.2,3.8,0.7,0.5,87.1,6.2,7.9,7.4,2.1,0,1011.4,981.5,5,1.5,3.5,NaN,0,NaN,6.6,NaN,3.3,NaN,NaN,NaN,NaN
1/31/2023,1.3,2.4,0.4,0,86.6,5.8,8,6.8,0.2,0,1014.4,984.4,2.2,0.2,0,NaN,0,NaN,NaN,8.3,5.7,NaN,NaN,NaN,NaN
1/30/2023,-0.4,2,-4.3,-5.6,77.6,4.7,7,6.5,2.6,0,1011.8,981.6,1.2,0,1.2,NaN,0,NaN,NaN,7.8,3.3,NaN,NaN,NaN,NaN
1/29/2023,-1.9,-0.6,-2.9,-3.8,76.6,4.1,7.6,4.9,0,0,1025.9,995.1,0,0,0,NaN,0,NaN,NaN,8.7,NaN,NaN,NaN,NaN,NaN
1/28/2023,-1.1,-0.4,-1.6,-2.8,78.8,4.4,8,2.9,0,0,1024.9,994.3,0,0,0,NaN,0,NaN,NaN,4.5,NaN,NaN,NaN,NaN,NaN
1/27/2023,-0.9,0,-1.5,-4,79.5,4.6,7.9,4,0,0,1021.1,990.6,0,0,0,NaN,0,NaN,NaN,1.2,NaN,NaN,NaN,NaN,NaN
1/26/2023,-0.7,0.8,-0.9,-1.6,84.3,4.9,7.9,2.3,0,0,1022.7,992.2,0,0,0,NaN,0,NaN,NaN,1.8,NaN,NaN,NaN,NaN,NaN
1/25/2023,0.7,1.8,0,-0.8,89.1,5.7,8,1.6,0,0,1033.4,1002.7,0,0,0,NaN,0,NaN,4.6,3,NaN,NaN,NaN,NaN,NaN
1/24/2023,1.7,2.2,1.1,0.9,96.4,6.6,8,4.4,0,0,1038.1,1007.3,0.4,0.2,0.2,NaN,0,NaN,18,NaN,NaN,1.4,NaN,NaN,NaN
1/23/2023,1.3,2.2,0.4,0,97,6.5,8,2.3,0,0,1035.3,1004.6,1.4,1.1,0.3,5,1.8,NaN,16.6,NaN,NaN,3.2,NaN,NaN,NaN
1/22/2023,0.3,1,-0.5,-1.3,93.6,5.8,8,3,0,0,1027.3,996.8,0.8,0.2,0.6,8,1.4,NaN,0.8,5,NaN,2.7,NaN,NaN,NaN
1/21/2023,-0.1,0.5,-0.6,-1.5,94.4,5.7,8,1.9,0,0,1017.2,986.9,0,0,0,13,0.8,NaN,NaN,5.3,NaN,NaN,NaN,NaN,NaN
1/20/2023,-0.7,0.3,-3.6,-5.8,95.4,5.5,7.6,1.6,0,0,1014.2,983.9,2.6,0.6,2,3,0,NaN,1.3,9,NaN,NaN,NaN,NaN,NaN
1/19/2023,0.2,2.5,-1.1,-2.5,95.4,5.9,7.5,1.1,0,0,1006.4,976.5,6,4.4,1.6,NaN,0,NaN,1.7,14.2,1.8,NaN,NaN,NaN,NaN
1/18/2023,1.5,3,0.4,-0.2,93.5,6.4,6.8,3.1,0,0,994.1,964.7,1.7,1.7,0,NaN,0,NaN,3.2,0.8,5.6,NaN,NaN,NaN,NaN
1/17/2023,2.2,7.1,-1.4,-2.3,85.4,6.1,4.9,2.1,0,0,992.5,963.2,4.7,0,4.7,NaN,0,NaN,1.4,NaN,NaN,NaN,NaN,NaN,NaN
1/16/2023,1.9,5.8,-1.1,-4,93.9,6.6,7,1.9,0,0,1002.1,972.5,0.8,0,0.8,NaN,0,NaN,2.2,NaN,NaN,2,NaN,NaN,NaN
1/15/2023,4.6,8.9,-1.7,-4,74.9,6.2,7.6,2.9,0,0,1009.3,979.7,4.3,1.7,2.6,NaN,0,NaN,7.2,NaN,NaN,NaN,6,NaN,NaN
1/14/2023,3.9,8.5,0.9,-0.8,83.5,6.8,4,2.1,0,0,1019.2,989.3,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,7,NaN,NaN
1/13/2023,5.8,10.7,-0.6,-2,77.9,7.1,6.1,3,0,0,1014.9,985.2,2.6,0,2.6,NaN,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN
1/12/2023,4.7,9.2,-0.2,-3,82,6.9,5.3,2.5,0,0,1018.7,988.9,0,0,0,NaN,0,NaN,1.3,NaN,NaN,NaN,1.1,NaN,NaN
1/11/2023,3.3,7,1.7,-0.5,87.9,6.8,6.4,1.3,0,0,1020,990,0,0,0,NaN,0,NaN,NaN,NaN,NaN,2.8,6,NaN,NaN
1/10/2023,4.6,7.2,3.9,2,90.6,7.7,7.9,2.1,0,0,1015,985.3,7.6,7.6,0,NaN,0,NaN,17.2,NaN,NaN,NaN,NaN,NaN,NaN
1/9/2023,5,8.7,-0.3,-0.7,88.5,7.7,7.1,2.3,0,0,1005.4,976,5.7,0.1,5.6,NaN,0,NaN,5.6,NaN,NaN,NaN,NaN,NaN,NaN
1/8/2023,2,6.7,-1.8,-4,91.9,6.5,4.4,2.1,0,0,1014.4,984.4,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1/7/2023,5.1,11.3,1.8,-0.5,88,7.8,4,1.8,0,0,1021.6,991.8,0,0,0,NaN,0,NaN,NaN,NaN,NaN,6.3,NaN,NaN,NaN
1/6/2023,4.1,7.1,1.6,0.4,80.4,6.6,7,3.4,0,0,1022.1,992.1,0.5,0.1,0.4,NaN,0,NaN,1.9,NaN,NaN,NaN,NaN,NaN,NaN
1/5/2023,7.8,10,6.4,5.6,82.3,8.7,7.1,8.3,6.5,0,1012.3,983,5.3,4.9,0.4,NaN,0,NaN,10.5,NaN,NaN,NaN,NaN,NaN,NaN
1/4/2023,3.3,8.2,-2.6,-4.5,83.6,6.5,5.5,2.5,0.5,0,1025.3,995.2,1.2,0.1,1.1,NaN,0,NaN,2.3,NaN,NaN,6.7,NaN,NaN,NaN
1/3/2023,6.2,9.7,3.7,0.5,86,8.2,5.8,3.6,0,0,1027.9,998,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1/2/2023,4.3,12.7,-0.7,-2.6,90.5,7.6,2.8,1.1,0,0,1023.4,993.4,0,0,0,NaN,0,NaN,NaN,NaN,NaN,6.7,NaN,NaN,NaN
1/1/2023,7.4,15.3,2.5,1,81.9,8.4,6.5,1,0,0,1023.1,993.4,0,0,0,NaN,0,NaN,NaN,NaN,NaN,0.7,NaN,NaN,NaN
12/31/2022,5.6,12.4,-1.8,-3,86.1,8,5.8,2.5,0,0,1019.9,990.2,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12/30/2022,2.7,8.1,0,-1.8,85.4,6.3,4.6,2.3,0,0,1019.2,989.2,0,0,0,NaN,0,NaN,0.9,NaN,NaN,NaN,NaN,NaN,NaN
12/29/2022,4,10.7,-0.9,-2,72,5.8,6.4,1.8,0,0,1016.5,986.6,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,8,NaN
12/28/2022,1.9,7.3,-2.3,-4.8,76.8,5.3,4,2.4,0,0,1023.9,993.6,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,5,NaN
12/27/2022,5,9.1,2.7,1.6,75.9,6.7,6.6,6.8,0.6,0,1023,993,0.2,0.2,0,NaN,0,NaN,2.6,0.3,NaN,NaN,NaN,NaN,NaN
12/26/2022,4.8,8.9,0,-2.5,90.9,7.9,6.3,2.1,0,0,1017.3,987.5,2,1.5,0.5,NaN,0,NaN,5.3,NaN,NaN,NaN,NaN,NaN,NaN
12/25/2022,4.7,9.8,1.8,1,88.4,7.6,5.6,2.5,0,0,1022.1,992.2,0,0,0,NaN,0,NaN,0.8,NaN,NaN,NaN,NaN,NaN,NaN
12/24/2022,4.4,6.8,1.7,0.8,92.8,7.8,7.4,3.4,0,0,1011.3,981.6,1.8,1.7,0.1,8,2.9,NaN,7.6,NaN,NaN,5.3,NaN,NaN,NaN
12/23/2022,3.6,5.7,1.3,0.6,93.4,7.4,7.5,1.8,0,0,1009.2,979.6,2.7,0,2.7,10,3.2,NaN,5.6,NaN,NaN,2.2,NaN,NaN,NaN
12/22/2022,2.3,5.2,0.5,-1,92.3,6.7,6.9,1,0,0,1012.7,982.7,0.6,0,0.6,17,2.2,NaN,0.3,NaN,NaN,0.8,NaN,NaN,NaN
12/21/2022,-1.5,1.5,-6,-7.2,94.1,5.2,6.1,1.8,0,0,1018.5,988.1,1.4,1.4,0,20,2.1,NaN,3.5,NaN,NaN,3.7,NaN,NaN,NaN
12/20/2022,-2,1.2,-10.4,-14,87.1,4.7,7.1,1.6,0,0,1026.1,995.3,0,0,0,23,1.8,NaN,1,NaN,NaN,2.3,NaN,NaN,NaN
12/19/2022,-10,-6.9,-13.9,-17,89.8,2.6,5.6,2.1,0,0,1036.6,1004.6,0,0,0,27,1.4,NaN,0.8,1.1,NaN,NaN,NaN,NaN,NaN
12/18/2022,-6.3,-1.3,-11.2,-12,86.9,3.4,4.1,2.9,0,0,1038.6,1007,0,0,0,28,1.7,NaN,NaN,1.6,NaN,NaN,NaN,NaN,NaN
12/17/2022,-3.7,-1.5,-4,-4.8,90.8,4.2,8,3.4,0,0,1023.3,992.5,1.2,1.2,0,29,1.7,NaN,NaN,18.8,NaN,NaN,NaN,NaN,NaN
12/16/2022,-1.8,-0.4,-3.1,-3.5,92.3,4.9,8,3.1,0,0,1010.7,980.4,8.8,6.8,2,21,1.5,NaN,3.9,7.3,0.4,NaN,NaN,NaN,NaN
12/15/2022,-2.6,-1.8,-4.6,-5,92.5,4.7,8,2.4,0,0,1010.5,980.1,1.4,0,1.4,24,1.1,NaN,3,2.7,NaN,NaN,NaN,NaN,NaN
12/14/2022,-7.8,-4.5,-13.5,-17.6,91,3.2,5.8,2.4,0,0,1011.1,980.1,7.4,2.4,5,18,0.9,NaN,NaN,11.4,NaN,0.2,NaN,NaN,NaN
12/13/2022,-3.8,-1.1,-4.5,-5.6,82.8,3.9,7.5,4.3,0,0,1014.3,983.7,0,0,0,21,0.7,NaN,NaN,5,NaN,NaN,NaN,NaN,NaN
12/12/2022,-2.8,-2.1,-3.6,-4.5,91.4,4.6,8,5.8,0,0,1006.6,976.4,1.6,1.1,0.5,15,0.8,NaN,NaN,23,NaN,NaN,NaN,NaN,NaN
12/11/2022,-1.6,0.4,-2.6,-3,93,5.1,8,3.3,0,0,1004.7,974.6,4.2,3.3,0.9,5,1.4,NaN,NaN,22.8,NaN,NaN,NaN,NaN,NaN
12/10/2022,0.5,1.1,0.2,-0.4,96.1,6.1,8,2.3,0,0,1006.2,976.3,4.1,1.5,2.6,3,0,NaN,2.8,9,2.3,NaN,NaN,NaN,NaN
12/9/2022,1.6,4.6,-0.3,-2.4,88.8,6.1,7,1.9,0,0,1008.8,978.9,6.7,2.4,4.3,NaN,0,NaN,1,8.2,0.3,NaN,NaN,NaN,NaN
12/8/2022,2,4,-0.1,-0.5,82.3,5.8,7.6,1.9,0,0,1012.8,982.9,0,0,0,NaN,0,NaN,4.3,0.3,NaN,NaN,NaN,NaN,NaN
12/7/2022,2.1,3.5,1,0.5,87.1,6.2,7.5,4.4,0,0,1012.6,982.7,0.4,0.4,0,NaN,0,NaN,7.1,0.8,1.4,NaN,NaN,NaN,NaN
12/6/2022,3,4,2.5,2,94.1,7.1,7.8,3.1,0,0,1015.3,985.4,12,9.2,2.8,NaN,0,NaN,17.2,NaN,NaN,3.3,NaN,NaN,NaN
12/5/2022,2.4,5.8,0.3,-0.5,94.4,6.9,7.1,3.1,0,0,1021.9,991.7,5.4,0,5.4,NaN,0,NaN,3,NaN,NaN,1.4,NaN,NaN,NaN
12/4/2022,1.1,3.3,-0.1,-1,97.4,6.5,7.8,5,0,0,1024.5,994.1,0,0,0,NaN,0,NaN,NaN,NaN,NaN,6.6,NaN,NaN,NaN
12/3/2022,-0.7,0,-1.8,-3,97,5.7,8,3.3,0,0,1026.6,996,0,0,0,2,0,NaN,NaN,0.4,NaN,10.9,NaN,NaN,NaN
12/2/2022,-1.4,0.7,-2,-3.5,90.9,5,8,4.4,0,0,1027.1,996.3,1.2,0.2,1,NaN,0,NaN,NaN,6.8,NaN,NaN,NaN,NaN,NaN
12/1/2022,0.7,1.2,-0.5,-1.1,86.6,5.6,8,4.1,0,0,1028.4,997.8,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11/30/2022,-1.1,-0.4,-1.8,-3.5,94,5.3,8,4.3,0,0,1028.8,998.1,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11/29/2022,-2,0.3,-4.2,-6.5,97.1,5.2,6.9,3.1,0,0,1025.3,994.6,0,0,0,NaN,0,NaN,NaN,0.3,NaN,9.2,NaN,4.2,NaN
11/28/2022,1.6,5.1,0,-0.8,88.1,6,4.1,3.3,0,0,1024.2,993.9,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN
11/27/2022,2.7,5.3,1.8,1,89,6.6,8,1.4,0,0,1030.6,1000.2,0,0,0,NaN,0,NaN,1.4,NaN,NaN,NaN,NaN,NaN,NaN
11/26/2022,3.8,5.8,-0.7,-2,94.3,7.6,7.3,1.8,0,0,1027,996.8,0.3,0.2,0.1,NaN,0,NaN,1.8,NaN,NaN,5,NaN,NaN,NaN
11/25/2022,3,5.5,0.3,-0.5,95,7.2,7.9,1.5,0,0,1020.1,990,1.5,0.5,1,NaN,0,NaN,2.1,NaN,0.9,1.4,NaN,NaN,NaN
11/24/2022,0.5,1.2,0.3,-0.5,93.9,6,8,2.5,0,0,1012.4,982.3,5.3,3.7,1.6,NaN,0,NaN,NaN,9.9,5.3,NaN,NaN,NaN,NaN
11/23/2022,0,2.8,-1.1,-2.3,95.4,5.8,7.5,4.1,0,0,1007.8,977.8,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11/22/2022,0.9,4.9,-2.9,-4.5,92.5,6,6,3.4,0,0,1007.1,977.2,0,0,0,NaN,0,NaN,NaN,NaN,NaN,7.5,NaN,NaN,NaN
11/21/2022,0,3,-4.5,-8,92.4,5.7,6.5,1.6,0,0,1008.5,978.4,0.3,0,0.3,1,0,NaN,0.7,NaN,NaN,1.7,NaN,NaN,NaN
11/20/2022,-4.4,-0.9,-8.4,-10.2,91.5,4.1,4.1,1.1,0,0,1014,983.3,0,0,0,NaN,0,NaN,NaN,2.3,NaN,NaN,NaN,NaN,NaN
11/19/2022,-2.4,-0.8,-3.4,-5.2,79.4,4.1,6.3,2,0,0,1014.3,983.9,0,0,0,1,0,NaN,NaN,1.8,NaN,NaN,NaN,NaN,NaN
11/18/2022,-0.8,0.7,-1.5,-3,87,5,8,4,0,0,1005.8,975.8,0.3,0.3,0,2,0,NaN,NaN,9.1,NaN,NaN,NaN,NaN,NaN
11/17/2022,1.4,4.6,0.6,0.3,91.4,6.2,8,5.9,0,0,1006.3,976.5,0.7,0.3,0.4,NaN,0,NaN,7.7,2.6,1.2,NaN,NaN,NaN,NaN
11/16/2022,6,7.9,4.6,4,94.8,8.9,8,2.6,0,0,1006.9,977.6,12.7,6.7,6,NaN,0,NaN,20.5,NaN,NaN,4.3,NaN,NaN,NaN
11/15/2022,5.8,8.9,2.8,-0.5,94.8,8.8,6.9,1.1,0,0,1016.7,987.1,2,0,2,NaN,0,NaN,3.7,NaN,NaN,10.7,NaN,NaN,NaN
11/14/2022,4.9,5.8,4.4,2,97.3,8.4,8,3,0,0,1026.6,996.6,0,0,0,NaN,0,NaN,NaN,NaN,NaN,14.8,NaN,NaN,NaN
11/13/2022,5.9,7,4,1.2,92.3,8.6,8,2.1,0,0,1032.4,1002.3,0,0,0,NaN,0,NaN,NaN,NaN,NaN,1,15.4,NaN,NaN
11/12/2022,6.8,13.3,1.9,-1,84.9,8.3,4.6,1.9,0,0,1033.8,1003.8,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,10.8,NaN,NaN
11/11/2022,7.5,12.7,1.8,0.5,85.1,8.8,6.5,2.5,0,0,1033,1003,0,0,0,NaN,0,NaN,NaN,NaN,NaN,1.2,7,NaN,NaN
11/10/2022,6.7,10.7,2,-0.5,93.3,9.3,6.1,2,0,0,1025.3,995.5,0.2,0.2,0,NaN,0,NaN,2,NaN,NaN,5.2,NaN,NaN,NaN
11/9/2022,6.1,15.6,-0.5,-1.8,84.6,7.9,3.4,0.1,0,0,1018.6,988.9,0,0,0,NaN,0,NaN,NaN,NaN,NaN,4.9,3.4,NaN,NaN
11/8/2022,6.9,16.2,0.8,0,82.4,8.1,2.1,1.1,0,0,1019.9,990.3,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,5.4,NaN,NaN
11/7/2022,8.2,12.2,6.7,5.8,85.4,9.2,4.9,2.5,0,0,1018.7,989.3,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,10,NaN,NaN
11/6/2022,8,9.7,6.2,3.5,88.9,9.5,6.5,2.5,0,0,1021,991.4,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,5,NaN,NaN
11/5/2022,9,12.1,8.3,7.4,92,10.6,7.9,3.3,0,0,1014.2,985,10.8,10.8,0,NaN,0,NaN,12.3,NaN,NaN,NaN,NaN,NaN,NaN
11/4/2022,10.5,15.3,6.7,5.9,78.9,9.9,6.6,2.6,0,0,1008.8,979.9,4.4,0.3,4.1,NaN,0,NaN,4.5,NaN,NaN,NaN,NaN,NaN,NaN
11/3/2022,8.5,14.3,2.2,0.3,80.4,8.8,3.1,2.1,0,0,1021.8,992.2,0,0,0,NaN,0,NaN,0.2,NaN,NaN,0.3,3.3,NaN,NaN
11/2/2022,11.9,16.6,8.5,6.5,81.8,11.3,5,3.4,0,0,1022.5,993.3,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,14,NaN,NaN
11/1/2022,9.9,16.5,5.5,3.2,89.5,10.9,5.6,3,0,0,1019.7,990.4,0,0,0,NaN,0,NaN,NaN,NaN,NaN,4.6,6,NaN,NaN
10/31/2022,12.5,20.7,7,4.1,84.3,12,0.9,1.1,0,0,1021.6,992.5,0,0,0,NaN,0,NaN,NaN,NaN,NaN,1,3.7,NaN,NaN
10/30/2022,13.2,21.7,7.6,5.5,84.8,12.7,4.5,1.6,0,0,1021.7,992.6,0,0,0,NaN,0,NaN,NaN,NaN,NaN,0.9,0.2,NaN,NaN
10/29/2022,12.6,18.5,7.6,5.7,84.8,12.3,6.1,3.4,0,0,1023.8,994.7,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,13,NaN,NaN
10/28/2022,11.3,20.3,3.8,1.8,86.1,11.6,3.4,2,0,0,1027.2,997.8,0,0,0,NaN,0,NaN,NaN,NaN,NaN,5.5,5,NaN,NaN
10/27/2022,10.4,18.9,3.7,1,86.4,10.9,1.1,1,0,0,1028.4,998.8,0,0,0,NaN,0,NaN,NaN,NaN,NaN,6.7,2.4,NaN,NaN
10/26/2022,11,18.4,5.9,3,83,10.7,1.6,1,0,0,1022.6,993.3,0,0,0,NaN,0,NaN,NaN,NaN,NaN,2.1,4.3,NaN,NaN
10/25/2022,13.8,17,12.4,9,87.4,13.8,5.8,3.6,0.2,0,1017.9,989,0.3,0.3,0,NaN,0,NaN,1.4,NaN,NaN,NaN,NaN,NaN,NaN
10/24/2022,12.6,20.5,5.6,4.7,85.1,12.4,5.9,2.5,0,0,1016.6,987.7,2.4,0,2.4,NaN,0,NaN,3.3,NaN,NaN,NaN,8,NaN,NaN
10/23/2022,12,17.5,9.5,7,87.4,12.2,5.4,1.8,0,0,1020.1,991,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,6,NaN,NaN
10/22/2022,9,11.9,4,1.8,91.1,10.6,6.8,2.9,0,0,1016.7,987.4,4.5,4.5,0,NaN,0,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN
10/21/2022,5.8,12,-0.9,-3,84.4,7.9,5.8,1.8,0,0,1020.1,990.3,0,0,0,NaN,0,NaN,0.7,NaN,NaN,NaN,7,NaN,NaN
10/20/2022,5.5,11.1,0.8,-1,80.8,7.1,0.4,2.5,0,0,1027.7,997.7,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN
10/19/2022,10.8,17.4,9.4,8.2,83.1,10.8,5.9,3.9,0,0,1025,995.6,0.5,0.4,0.1,NaN,0,NaN,1.3,NaN,NaN,NaN,NaN,NaN,NaN
10/18/2022,13.2,21.4,6.1,2.2,76,11.1,2.6,2.3,0,0,1025.8,996.7,2.4,0,2.4,NaN,0,NaN,1.4,NaN,NaN,NaN,0.4,NaN,NaN
10/17/2022,14.2,24.3,7.1,5,77,11.9,1.4,1,0,0,1029,999.9,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,9.3,NaN,NaN
10/16/2022,14.3,20.7,9.1,5,78.5,12.5,5.6,1.4,0,0,1022.2,993.3,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,3,NaN,NaN
10/15/2022,12.7,18.6,6.5,4.2,77.6,11.1,6.8,1.5,0,0,1016.6,987.6,0,0,0,NaN,0,NaN,0.3,NaN,NaN,NaN,NaN,NaN,NaN
10/14/2022,10.7,16.2,5.3,2,85.4,11,6.3,0.9,0,0,1019.2,990,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,15.7,NaN,NaN
10/13/2022,7.9,16.2,1.3,-1.5,81.3,8.6,0.8,1.6,0,0,1024.3,994.6,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,7.8,NaN,NaN
10/12/2022,6.7,14,0.6,-1.2,81.5,7.8,2.5,1.6,0,0,1027.9,998.1,0,0,0,NaN,0,NaN,NaN,NaN,NaN,2.1,4,NaN,NaN
10/11/2022,9.6,15.4,6.3,3.5,85.9,10.3,4.6,2.1,0,0,1024.6,995.1,0.1,0.1,0,NaN,0,NaN,1,NaN,NaN,NaN,11,NaN,NaN
10/10/2022,8.7,16.8,2.5,1.5,78,8.5,1.4,2.8,0,0,1024.6,995,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,14,NaN,NaN
10/9/2022,11,15.3,7.8,6.2,74.5,9.6,3.5,3.3,0,0,1026.9,997.5,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,4,NaN,NaN
10/8/2022,13.2,20.5,6.4,3.2,83.5,12.5,4,2.1,0,0,1020.5,991.5,0,0,0,NaN,0,NaN,NaN,NaN,NaN,5.4,NaN,NaN,NaN
10/7/2022,12.9,20.3,5.8,4,82.4,12,0.5,1.6,0,0,1028,998.8,0,0,0,NaN,0,NaN,NaN,NaN,NaN,0.3,0.4,NaN,NaN
10/6/2022,12.9,20.4,4.5,2.1,81.3,12.1,4.1,2.1,0,0,1027.9,998.7,0,0,0,NaN,0,NaN,NaN,NaN,NaN,1.5,3,NaN,NaN
10/5/2022,9.9,17.6,2.9,0.8,82.3,9.9,5,1.4,0,0,1024.8,995.3,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10/4/2022,10.1,14.9,8.5,5.4,82.6,10.1,4.6,4.1,0,0,1021.3,992,0,0,0,NaN,0,NaN,1.3,NaN,NaN,NaN,3.3,NaN,NaN
10/3/2022,10.4,11.7,9.2,8,87.9,11.1,7.4,6.5,0,0,1016,986.9,5.2,2.9,2.3,NaN,0,NaN,7.3,NaN,NaN,NaN,NaN,NaN,NaN
10/2/2022,11.8,16.2,10.1,8,83.8,11.5,6.4,4.9,0.2,0,1013.8,984.8,5.2,1.4,3.8,NaN,0,NaN,3.2,NaN,NaN,NaN,NaN,NaN,NaN
10/1/2022,11.7,13.8,10,9.1,93.8,12.9,7.9,1.5,0.3,0,1012.8,983.9,1,0.2,0.8,NaN,0,NaN,1.4,NaN,NaN,NaN,NaN,NaN,NaN
9/30/2022,10.7,12.7,6.7,5,94.5,12.1,7.9,2.6,0,0,1012.1,983.1,3.6,3.3,0,NaN,0,NaN,11.2,NaN,NaN,NaN,NaN,NaN,NaN
9/29/2022,10,13.1,8.9,7.8,86.9,10.6,6.4,1.9,0,0,1005.6,976.7,0.7,0.2,0.5,NaN,0,NaN,7.3,NaN,NaN,NaN,NaN,NaN,NaN
9/28/2022,11.8,17.2,6.6,4.4,75.9,10.3,5.8,2.6,0,0,1000.6,972,1.8,0,1.8,NaN,0,NaN,3.7,NaN,NaN,NaN,NaN,NaN,NaN
9/27/2022,10.9,18.1,5.8,5,90,11.7,7.5,2.4,0,0,1001.4,972.7,1.4,0.3,1.1,NaN,0,NaN,4.4,NaN,NaN,7,NaN,NaN,NaN
9/26/2022,11,15.8,7,5.5,91,12,5.4,0.6,0,0,1007.7,978.9,0.1,0.1,0,NaN,0,NaN,1.5,NaN,NaN,1.7,NaN,NaN,NaN
9/25/2022,10,14,5.3,3.6,88.6,10.9,6.8,0.9,0,0,1013.9,984.7,0.1,0.1,0,NaN,0,NaN,0.9,NaN,NaN,NaN,0.2,NaN,NaN
9/24/2022,8.9,16.2,2.3,0.5,79.8,8.9,4.9,1.1,0,0,1017.2,987.9,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,5.2,NaN,NaN
9/23/2022,9.7,15.2,7.5,6,82.3,9.7,4.5,1.9,0,0,1020.9,991.5,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,5,NaN,NaN
9/22/2022,9.3,12.3,7.2,4.8,88.6,10.3,6.1,2.9,0,0,1023.1,993.6,2.9,2.9,0,NaN,0,NaN,1.9,NaN,NaN,NaN,NaN,NaN,NaN
9/21/2022,9.8,14.2,7.6,6.2,88.3,10.6,6.6,3.6,0,0,1022.4,993,0.5,0.4,0.1,NaN,0,NaN,1.1,NaN,NaN,NaN,NaN,NaN,NaN
9/20/2022,10.5,14.5,8.2,7,84.8,10.7,6.4,3.6,0,0,1017.2,988,0.1,0.1,0,NaN,0,NaN,1.4,NaN,NaN,NaN,NaN,NaN,NaN
9/19/2022,8.7,11.5,6.8,5.1,88.8,9.9,6.9,3.6,0,0,1011.2,982,3,1.8,1.2,NaN,0,NaN,7.8,NaN,NaN,NaN,NaN,NaN,NaN
9/18/2022,9.5,12,8.2,7,88.5,10.5,6.5,5.5,0.2,0,1007.3,978.4,3.8,1.3,2.5,NaN,0,NaN,7.9,NaN,NaN,NaN,NaN,NaN,NaN
9/17/2022,10.7,14.4,6.5,5,86.6,11,6.4,3,0,0,1006.7,977.8,5,0,5,NaN,0,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN
